"YEAR","Month","Region","Site","Location","Transect","Date.of.Data.Collection.","Date","Depth..m.","X..of.benth.points.","X..of.subst.points.","Analysis.by.","Date.of.Analysis.","Processing","Transect.Type","Method","Cycloceris.curvata..CCUR....coral","Diaseris.distorta..DDIS....coral","Gardineroseris.planulata..GPLA....coral","Gpla_BL","Leptoseris.scabra..LSCA....coral","Pavona.chiriquiensis..PCHI....coral","Pavona.clavus..PCLA....coral","Pavona.gigantea..PGIG....coral","Pgig_BL","Pavona.maldivensis..PMAL....coral","Pavona.varians..PVAR....coral","Pvar_BL","Pvar_Pale","Pavona.spp..PAVO....coral","Porites.lobata..PLOB....coral","Porites.panamensis..PPAN....coral","Ppan_BL","Psammocora.stellata..PSTE....coral","Psammocora.superficialis..PSUP....coral","Psammocora.spp..PSAM....coral","Pocillopora.capitata..PCAP....coral","Pocillopora.damicornis..PDAM....coral","Pdam_BL","Pdam_Pale","Pocillopora.effusus..PEFF....coral","Pocillopora.elegans..PELE....coral","Pele_BL","Pele_Pale","Pocillopora.eydouxi..PEYD....coral","Pocillopora.inflata..PINF....coral","Pocillopora.ligulata..PLIG....coral","Pocillopora.meandrina..PMEA....coral","Pocillopora.verrucosa..PVER....coral","Pocillopora.woodjonesi..PWOO....coral","Pocillopora.spp..POCI....coral","RecMort","Millepora.intricata..MINT....coral","Mint_BL","Millepora.platyphilla..MPLA....coral","Mpla_BL","Astrangia.browni..ABRO....aherm","Astrangia.equatorialis..AEQU....aherm","Caryophyllia.sp...CARYSPP....aherm","Cladopsammia.eguchii..CEGU....aherm","Cladopsammia.gracilis..CGRA....aherm","Culicia.stellata..CSTE....aherm","Oulangia.bradleyi..OBRA....aherm","Phyllangia.consagensis..PCON....aherm","Polycyathus.isabela..PISA....aherm","Rhizopsammia.verrilli..RVER....aherm","Rhizopsammia.wellingtoni..RWEL....aherm","Tubastraea.coccinea..TCOC....aherm","Tubastraea.faulkneri..TFAU....aherm","Tubastraea.floreana..TFLO....aherm","Tubastraea.tagusensis..TTAG....aherm","BLCHCoral","Coral..C.","Gorgonian..GO....go","Zoanthids..ZO....zo","Sponge..SPO....spo","Antipathes.galapagensis..AGAL....bcoral","Myriopathes.panamensis..MPAN....bcoral","Balanus..BALA....O","Algmt","AlgRub","Caulerpa..CAUL....maca","Caulerpa_Feather.CSER.","Caulerpa_Grape.CRAC.","Coralline.Algae..CALG....calg","Filamentous.Cyanobacteria..FLCY....maca","Laurencia","Macroalgae..MACA....maca","Peysonnelia","Turf","Other.Organism..O.","Dead.coral.w..turf.algae..DCA....dca","Dead.Frame","DAMFR","Boulder..B.","Sand.Sediment..S.","Rubble..R.","Pavement..P.","Unknown..UNK.","NA.LOSS","Tape.edge","Wand","Shadow","Pocillopora","Other_scleractinians","Millepora","Algae","Substrate","OtherOg","SUM_Raw","Sum_subTotals","All_Corals","Massive"
1975,"Jun","Panama","Dog-Reef","Secas_Chains","VI","06/23/75",1975-06-15,"2",NA,NA,"VWB","01/11/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8231631382316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,86.1768368617684,0,0,0,0,0,0,13.8231631382316,0,0,0,86.1768368617684,0,100,100,13.82,0
1975,"Jun","Panama","Dog-Reef","Secas_Chains","IX","06/24/75",1975-06-15,"2",NA,NA,"VWB","01/14/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0.37359900373599,0,0,0,0,0,0,0,0,0,2.36612702366127,0.37359900373599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.8866749688667,0,0,0,0,0,0,2.73972602739726,0.37359900373599,0,0,96.8866749688667,0,100,100,3.11,0.37359900373599
1975,"Jun","Panama","Dog-Reef","Secas_Chains","VII","06/24/75",1975-06-15,"2",NA,NA,"VWB","01/12/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4495641344956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,86.5504358655044,0,0,0,0,0,0,13.4495641344956,0,0,0,86.5504358655044,0,100,100,13.45,0
1975,"Jun","Panama","Dog-Reef","Secas_Chains","VIII","06/24/75",1975-06-15,"2",NA,NA,"VWB","01/13/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0.378310214375788,0,0,0,0,0,0,0,0,0,3.27868852459016,2.64817150063052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01765447667087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,91.6771752837327,0,0,0,0,0,0,5.92686002522068,0.378310214375788,2.01765447667087,0,91.6771752837327,0,100,100,8.32,0.378310214375788
1975,"Jun","Panama","Dog-Reef","Secas_Chains","X","06/24/75",1975-06-15,"2",NA,NA,"VWB","01/15/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,12.453300124533,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98879202988792,1.2453300124533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,83.3125778331258,0,0,0,0,0,0,4.23412204234122,12.453300124533,0,0,83.3125778331258,0,100,100,16.69,12.453300124533
1975,"Sep","Panama","Dog-Reef","Secas_Chains","I","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/16/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2453300124533,0,0,0,1.12079701120797,0,6.72478206724782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37359900373599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,90.5354919053549,0,0,0,0,0,0,6.72478206724782,2.36612702366127,0.37359900373599,0,90.5354919053549,0,100,100,9.46,2.36612702366127
1975,"Sep","Panama","Dog-Reef","Secas_Chains","II","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/17/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61892901618929,0,0,0,0,3.98505603985056,6.47571606475716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,87.6712328767123,0,0,0,0,0,0,10.4607721046077,1.61892901618929,0.24906600249066,0,87.6712328767123,0,100,100,12.33,1.61892901618929
1975,"Sep","Panama","Dog-Reef","Secas_Chains","III","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/18/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49813200498132,0,0,0,0,2.4906600249066,21.2951432129514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,73.2254047322541,0,0,0,0,0,0,23.785803237858,0.49813200498132,2.4906600249066,0,73.2254047322541,0,100,100,26.77,0.49813200498132
1975,"Sep","Panama","Dog-Reef","Secas_Chains","IV","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/19/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05479452054794,3.97260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,93.972602739726,0,0,0,0,0,0,6.02739726027397,0,0,0,93.972602739726,0,100,100,6.03,0
1975,"Sep","Panama","Dog-Reef","Secas_Chains","IX","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/24/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84138785625774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.1586121437422,0,0,0,0,0,0,3.84138785625774,0,0,0,96.1586121437422,0,100,100,3.84,0
1975,"Sep","Panama","Dog-Reef","Secas_Chains","V","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/20/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49813200498132,0.49813200498132,11.706102117061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,87.2976338729763,0,0,0,0,0,0,12.2042341220423,0.49813200498132,0,0,87.2976338729763,0,100,100,12.7,0.49813200498132
1975,"Sep","Panama","Dog-Reef","Secas_Chains","VI","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/21/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37359900373599,0,0,0,0,2.73972602739726,22.5404732254047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,74.346201743462,0,0,0,0,0,0,25.280199252802,0.37359900373599,0,0,74.346201743462,0,100,100,25.65,0.37359900373599
1975,"Sep","Panama","Dog-Reef","Secas_Chains","VII","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/22/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4159402241594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,77.5840597758406,0,0,0,0,0,0,22.4159402241594,0,0,0,77.5840597758406,0,100,100,22.42,0
1975,"Sep","Panama","Dog-Reef","Secas_Chains","VIII","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/23/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37359900373599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.5130759651307,0,0,0,0,0,0,0.37359900373599,0,3.11332503113325,0,96.5130759651307,0,100,100,3.49,0
1975,"Sep","Panama","Dog-Reef","Secas_Chains","X","09/19/75",1975-09-15,"2",NA,NA,"VWB","01/25/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,5.72851805728518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49813200498132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,93.7733499377335,0,0,0,0,0,0,0.49813200498132,5.72851805728518,0,0,93.7733499377335,0,100,100,6.23,5.72851805728518
1976,"Mar","Panama","Dog-Reef","Secas_Chains","I","03/12/76",1976-03-15,"2",NA,NA,"VWB","01/26/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43531202435312,0,0,0,0,0,0,0,0,0,29.5281582952816,0,0,0,0,0.60882800608828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,67.427701674277,0,0,0,0,0,0,31.9634703196347,0,0.60882800608828,0,67.427701674277,0,100,100,32.57,0
1976,"Mar","Panama","Dog-Reef","Secas_Chains","II","03/12/76",1976-03-15,"2",NA,NA,"VWB","01/27/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45662100456621,0,0,0,0,8.82800608828006,0.30441400304414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,90.4109589041096,0,0,0,0,0,0,9.1324200913242,0.45662100456621,0,0,90.4109589041096,0,100,100,9.59,0.45662100456621
1976,"Mar","Panama","Dog-Reef","Secas_Chains","III","03/12/76",1976-03-15,"2",NA,NA,"VWB","01/28/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30441400304414,11.7199391171994,9.89345509893455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,78.0821917808219,0,0,0,0,0,0,21.6133942161339,0.30441400304414,0,0,78.0821917808219,0,100,100,21.92,0.30441400304414
1976,"Mar","Panama","Dog-Reef","Secas_Chains","IV","03/12/76",1976-03-15,"2",NA,NA,"VWB","01/29/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26179604261796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,95.738203957382,0,0,0,0,0,0,4.26179604261796,0,0,0,95.738203957382,0,100,100,4.26,0
1976,"Mar","Panama","Dog-Reef","Secas_Chains","IX","03/12/76",1976-03-15,"2",NA,NA,"VWB","02/03/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41400304414003,0.30441400304414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,95.2815829528158,0,0,0,0,0,0,4.71841704718417,0,0,0,95.2815829528158,0,100,100,4.72,0
1976,"Mar","Panama","Dog-Reef","Secas_Chains","V","03/12/76",1976-03-15,"2",NA,NA,"VWB","01/30/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,14.7640791476408,0,0,0,0,0,0,0,0,0.45662100456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9391171993912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,64.8401826484018,0,0,0,0,0,0,19.9391171993912,15.220700152207,0,0,64.8401826484018,0,100,100,35.16,15.220700152207
1976,"Mar","Panama","Dog-Reef","Secas_Chains","VI","03/12/76",1976-03-15,"2",NA,NA,"VWB","01/31/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7884322678843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,73.2115677321157,0,0,0,0,0,0,26.7884322678843,0,0,0,73.2115677321157,0,100,100,26.79,0
1976,"Mar","Panama","Dog-Reef","Secas_Chains","VII","03/12/76",1976-03-15,"2",NA,NA,"VWB","02/01/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0.30441400304414,0,0,0,0,0,0,0,0,0,0,0,0.60882800608828,17.1993911719939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60882800608828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,81.2785388127854,0,0,0,0,0,0,17.1993911719939,0.91324200913242,0.60882800608828,0,81.2785388127854,0,100,100,18.72,0.91324200913242
1976,"Mar","Panama","Dog-Reef","Secas_Chains","VIII","03/12/76",1976-03-15,"2",NA,NA,"VWB","02/02/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91324200913242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97869101978691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,97.1080669710807,0,0,0,0,0,0,0.91324200913242,0,1.97869101978691,0,97.1080669710807,0,100,100,2.89,0
